soil_moisture,soil_temperature,weather_temperature,weather_humidity,solar_radiation,MaxT,MinT,Precipitation,Moisture_Trend,Crop
49.08042750412331,31.940026988714852,28.405475047755345,68.08330881848515,37.41940953911297,35.24651203694589,29.27774346973308,2.2476927362170236,0.9226202637057207,39
47.840431397027686,32.0,24.32252007494642,69.45808179994508,39.91071847211676,34.07927251295587,23.354206315492647,1.8303947509288052,0.2427873572346235,40
50.11360239797906,32.0,27.671053491279327,58.99052502279158,29.87738086187587,28.460494495058704,21.828742081299588,0.06240452330074679,2.6284922617442277,40
54.54803768171051,32.0,30.4930654911194,60.53694094613893,61.1365802255694,31.304930988194336,30.33694981981298,14.170723584299836,-0.502032215963721,40
54.85833902055338,32.0,25.984165300582184,66.03887096767849,39.44618442098743,37.32798929222758,26.69219228704025,3.2207452320758803,0.9473310246757223,43
53.53759260918355,32.0,30.49665108520058,66.11748659176678,35.60483365812644,36.913653935057674,23.52723431527153,0.14666879466957983,-1.1207292343362256,44
54.17462079367213,32.0,27.951467087386938,70.89560678686968,26.574562136141644,34.43866720141211,29.400380107788642,15.29667631011214,-1.295147272911427,45
53.54847998314956,32.0,29.860715507897332,65.10809322933575,40.57296170582138,35.739734104595755,24.213658376493782,0.04686866392317381,-1.7525373960659487,46
50.072419707153465,31.36633856609501,27.49897152839618,56.873203180171835,31.26864183057289,33.589864348713014,27.437100204805926,6.319194043990077,-2.143305072937109,48
53.29323684290364,32.0,26.932048152740407,65.9553847760779,39.540479199698964,25.17231636347656,22.869721804127312,1.8151709056997527,0.47708737210909996,49
54.400779427687944,32.0,30.854325666584177,58.51094897111602,54.06681270254089,39.10706641560969,29.466756980253802,1.1441116198469072,-2.1287907922570763,50
54.26166229069133,31.54880218271901,28.622803818450258,61.671961657785374,50.31869340422303,30.310536843682492,17.811893617510357,0.22145047439588497,1.074617700687767,51
55.56632456176546,32.0,26.7093559341415,67.56266907506466,33.01803170405753,29.3434748266021,20.406087540508892,5.336455987814427,0.32613295711068774,53
54.12475017252948,32.0,28.027773836593223,57.47300510488628,41.28947561710367,44.71280301367741,31.754220139619697,0.9102660242750562,2.074591439055018,0
52.80355633735483,31.99647391698294,26.050309099172278,61.63397328271998,45.350794716403705,29.559925252187494,27.33031347668376,2.3064734469749366,-0.797029717035891,1
55.206897484623575,32.0,27.395767814313352,55.87112251171613,53.93352324991382,39.14018969382853,28.213497650007312,0.14041700384872038,1.3234312701883895,1
51.889379820956655,32.0,29.57124363842058,57.05661924744803,56.030009416430225,32.316510168345246,28.40587868572368,2.5503331478580002,0.8326120431894147,2
49.34671848005267,32.0,26.856292720198542,59.265683120802564,55.4767332018647,38.248141408704456,26.096366771298523,6.280764713155475,-3.2991709549452044,2
51.47892437518197,32.0,25.430957772936743,70.15107948758538,28.445629141758836,39.55487552743234,28.466506744558497,1.765727995976451,-0.9656485260921974,3
49.67332034634075,31.997001246999396,25.246234663334626,62.16685226294844,46.72498211050371,28.932384076326397,24.050976304632336,2.3903309132881954,-1.2923825352406537,7
49.84629669916829,29.7226166964983,27.327236180469153,75.22041538245921,21.800354548635795,31.025299667722315,19.686672331245887,1.3338451692348223,-0.2552910758846255,8
51.49986020112429,32.0,25.56489377689432,66.77449742370449,34.22942316375727,35.62256385912805,24.137630704126188,1.8541155072996338,-1.0018841392134867,9
49.60665594610802,32.0,24.314517891482957,66.91038740286949,28.459544117716014,31.355744301620152,23.944749104619202,10.594552561080846,0.9674032834614069,10
50.46011285488498,32.0,24.782823544633438,56.53041473821528,34.8557429419753,39.71096439645196,29.658846896018858,1.0505967970445487,0.847343927639125,11
46.214639274098275,28.68861200532801,29.53019940778009,61.23253709935087,43.19626040745412,29.394666559815295,19.952466195587544,0.09572168988410713,0.3760490091487371,13
52.60877781412621,32.0,26.89525519486515,56.28499229876601,38.693970155788556,34.23210157821501,23.237317334347736,3.465923507017235,-1.3939422692553547,13
52.00207067559372,30.78259799555303,27.295527653306124,60.45089175837257,44.02239714126774,31.10070982045651,23.32984568249058,11.319974086570088,-1.7835292279961552,15
49.16730369932444,32.0,25.246781592649917,59.7149278106408,32.50116443914709,38.72892509346018,24.915905226160042,8.95562858987158,0.280576751563161,16
53.27627298388218,32.0,26.017011906627186,61.790469455208964,44.79803160015163,32.855780847083274,27.595531377837872,0.012466207861889199,0.3889078917349203,17
54.668439628732564,32.0,25.952490713001477,66.12764416900004,34.88202697137105,30.109839205668045,23.438164780015686,1.5010772412101336,0.03181654177277029,17
47.1707847980978,32.0,26.626461725871287,60.690371829326665,39.25211926141831,36.58762315301303,29.070695748070275,2.095747003942694,1.3720756274027053,19
49.6777849829128,32.0,23.86320233208311,66.21766913292859,27.86595459841618,36.65682199127942,24.878407378992637,0.1618192289099398,1.7488384298362438,19
49.589208609031886,32.0,29.359349932889124,54.670455386631545,53.34952942618923,34.03380766605165,26.010656976009273,0.07066625996395222,-1.279080661641291,20
49.01589693975373,32.0,27.1471497113913,64.24132002693175,40.57910766580653,26.688796359206293,21.00008047022651,7.141932247468803,0.5347038360998855,20
54.4866309304603,32.0,27.58417216992408,59.821415130451626,46.42549433821218,34.788206952660595,28.282989563178386,7.5946467222741765,-1.850892532497086,23
51.078949697914375,32.0,29.008676768129185,63.26742340704436,29.826821810595057,27.616217360172573,20.97058656182937,0.44023313277041326,-0.2538447848961677,24
51.085910606079565,32.0,28.85548509445657,66.31463819615624,43.61690218783137,35.31691129501646,27.738855791606213,4.109803443749381,2.518680891350083,24
45.94918016119475,32.0,26.029838148935074,54.792392386224925,45.453749123472065,36.44481881910007,25.291432757950638,4.5028478147588915,1.137158876148331,26
53.75011844777847,32.0,28.388934849522133,69.34545136291035,32.424561896896805,40.53785722033542,30.07995506028906,2.1343015677793424,0.372163089793289,27
52.170577190569695,32.0,27.811961863234533,71.30963831287269,38.48488484891529,28.223032716040983,20.839140312749283,3.103428750696584,1.1031421118422065,29
52.82034038732953,32.0,29.30224135508521,62.35506119465055,44.207483164296015,32.26757921189501,28.842300659815102,6.258235183095934,2.004253108853904,31
56.0740912942609,32.0,28.77906432213479,68.60443965796267,21.11852942888,32.41488453074736,26.287822122636275,21.49269456478939,1.980583854763026,31
48.0641628032157,32.0,28.634739226506174,62.29876926473799,49.27064580221597,31.73243956958816,22.7751287260697,6.14352655422484,0.5746703990418637,32
42.935004622529675,30.697434918208415,29.910562245972486,63.33614298605975,43.5789335779744,30.58201727385086,19.461085754972473,0.5388102913350903,2.2140859287760044,34
52.54923843139102,32.0,27.237318914769325,62.58111616636244,50.35301383136341,35.40638641790935,30.1194587942868,10.413313501395494,-0.4325630908294096,37
57.36939511984691,32.0,27.295537798715493,60.902364545247224,36.71704558854898,37.382306834880985,26.83227584703481,2.004717298896846,1.6423447567177136,38
55.7116288811346,32.0,28.81840703644127,60.713266209548706,35.86505639868143,31.204568002818327,20.35031364007734,0.8798834066836758,2.056730978095625,38
52.62556383396466,31.682789753642002,26.82309234987994,63.12781818579022,53.04261481287133,33.656673225001875,30.757279089215686,3.30401526699404,1.0237045566366725,39
48.85111215215712,31.285345459466082,28.143215344294337,64.74171766394008,46.82216486640058,32.38538572761482,19.51270992804691,0.30226126832430583,-0.3704223860485555,40
53.57386547400098,32.0,26.059785385971516,63.167838048039805,28.67052664906548,37.75679872232071,23.982785955470312,4.821574543416156,1.8707843156459898,40
49.07029599985497,32.0,22.621006589429207,64.59588620292949,39.37215893306857,32.68201650551766,25.614122198054044,6.945892788207822,-0.4753236097084198,41
53.37871289956481,32.0,28.37574796043099,54.40935773426575,53.53544029773032,31.94951207212911,23.47901323665885,13.236057400668994,-1.2364635707894231,43
53.494755699468456,32.0,24.08263932548708,66.51993222579088,39.511236367642724,30.074178462932014,19.604830505840212,0.7084167670256599,0.8395601827339874,43
55.159283641237735,32.0,25.781767745195083,58.28710588247161,38.62903690779173,29.510016239738516,24.441290181346204,35.95148579231675,0.061396122005489266,44
60.27875219086053,32.0,28.820023476017546,53.76291628920205,40.39212805551714,30.693348415545856,20.004147780265075,1.1666204937951963,-0.3083760752698564,44
53.112274155468725,32.0,28.84352519582951,71.23762152924624,35.772369801313395,37.283935153682656,28.849849793506223,3.6646531634378543,1.1335867649320526,45
50.30555550269093,32.0,29.530543775376014,69.050992956864,44.73936052625749,42.38665245423759,30.88746997466408,0.2666383878244418,1.8327301314160662,46
51.64076400450409,32.0,23.140556085167297,61.947583459102056,32.86871385001912,36.782015800471726,25.90057349649573,1.847765941316354,-1.3983276778846967,47
46.69214058154599,32.0,27.77202683695127,67.34814967764592,20.516851473028535,30.085483116433267,27.19344194804083,3.3772401113769916,1.650283733145626,48
49.90335326838139,30.98662958139211,26.664629532106513,60.34386659393222,38.549073131045475,27.2027805160018,22.950135905913477,48.13362455459657,-1.3489692882018154,49
50.65056192311634,32.0,29.15643193098929,59.652973530828206,45.80936228330592,35.250165261350574,25.43490912284321,0.015096449470257256,-1.5386099137620544,50
50.37574787629962,32.0,30.13271984312122,59.0283817848045,47.957836948642736,31.320976375740475,26.52584915930413,24.644321746082767,-0.36082733641001696,52
52.193558277353375,32.0,24.56217007419547,58.80129582995436,34.60899817596698,32.15443053601348,26.920612013236525,3.741662295320601,-0.6355141014764993,52
49.5263915869696,32.0,27.211765282374262,60.70460477261821,43.73494613105899,33.339480162892976,27.697540972362194,8.058961735104555,0.42442786757327383,53
55.31928902285696,32.0,28.845264298973103,58.43025022660737,37.832986114500976,29.40691432460941,23.42504633935872,1.8955851581638137,-0.5437251128433657,0
51.99638971895334,32.0,26.504003309673084,47.75736569285056,55.229814159124764,38.89230856506005,25.870273482125008,1.6726175111180628,-0.7153995432261845,1
51.944684243004815,32.0,30.67138943922723,61.082864396818316,40.29522806974527,32.96677516243665,24.809520012008274,1.9600756144838014,2.6508467560423745,3
51.01549018114606,32.0,26.377060907757727,57.15398673754531,50.41461026976988,28.777207688836636,21.25319087144125,3.620726459014161,0.389674108878006,8
52.45378542827754,32.0,26.5795965266862,63.4863506590558,40.44661196197666,31.619928426215505,23.585902762380652,2.013983818338107,-0.44104851085051305,9
54.47442411961411,31.98428616886843,25.033385088694185,60.800879261289595,45.51984638178314,39.10247605026436,26.486137893609648,8.02635087790919,-1.0159668449031594,11
49.38881436254375,32.0,27.48784130533388,65.17406480629089,35.35379180376897,36.612455494049584,28.368110866622352,20.17558519355722,-1.5366216852448302,13
50.02444960988754,32.0,21.143603332875283,62.06526579678276,35.08064280751357,31.709352235429847,24.954579251245004,20.36486060043985,1.968096111237031,16
51.052271090147656,32.0,26.684471304962873,55.66787184295947,42.32384228843964,33.15789254271667,26.8786695002872,1.6333211123737579,0.1592035855600722,21
47.95720937948472,32.0,29.717938971850806,55.66932310826628,49.53135765902723,29.83158274085471,23.39421651669575,2.75669505037177,-1.3363226528697998,23
49.53040049733099,31.512632654801635,24.386467301452893,55.79502481611244,64.71580278764937,32.83229981630814,26.587689253357443,1.2848916705227897,-0.47467940268810827,24
50.55857332193272,32.0,23.943394626102513,57.680957691922416,53.47257445011995,33.40353940474529,28.429310321395914,10.344709772992676,0.15758677110048647,25
54.62008718202253,32.0,29.412446695175525,58.486461006480965,55.067936493642364,35.534812183422254,24.810385011853114,0.6694668534719962,-3.526634131122072,26
52.78301006695973,32.0,29.683405711758365,66.59670514509584,37.2048765119273,36.330588649483765,21.32593340363681,0.7054030291816064,0.07762092017535528,27
52.57441287785325,32.0,24.468624956643197,62.93141478431904,35.946901987672575,30.52686482456128,21.811385093302697,0.16743586750788053,-0.02609762268394893,29
54.548339439093084,32.0,30.645492050129512,52.69482270918368,28.7534568527044,29.738538040832648,25.12601877634024,1.8020175225239512,-0.2643154048572434,31
51.57870260090336,32.0,28.04490352969212,57.622172705783356,38.64196446721845,36.1064500804472,30.1508851740326,0.0869858795925731,-1.7988350828092605,32
53.15926056338392,32.0,29.277487726981526,61.816784973290396,29.874036192071486,31.70823557862747,27.249544362205512,1.1840414547461007,0.4283751370459563,36
51.64107537231644,30.90409974171596,25.59626033673701,56.97862335284012,49.961818172874615,34.87539703257446,26.28581672239823,6.974562692394487,-0.10746649148719963,37
52.644955208886074,32.0,30.15811796248422,62.4051289352281,38.98303203074177,32.6913755411946,21.549825219269806,0.6469677008247159,0.5206012590395398,39
50.01120640679275,32.0,26.64396748684043,57.80492255260625,32.75839943880903,33.752521116763106,29.53202305157975,1.3172795871227743,0.3067678299350301,40
44.48548146507597,30.52485236363346,26.555930154895783,61.329204278236354,45.57557655645365,33.55978907313241,26.36816381142623,9.61967378684016,-1.894477320261766,40
50.643405754083055,32.0,28.144755838612525,59.15488653582728,45.042456278669974,35.27086845178784,16.786591655890515,0.9976398336343594,-0.3365469283220091,40
56.25976470709942,32.0,26.39594974619437,62.56093485648123,31.393916500438657,33.770132764601435,28.79733421533548,11.374937235169606,1.6377246401368841,43
54.77390953312539,32.0,24.13858751662863,69.20388468227058,48.58381846884016,33.427562315805005,25.93101594373927,0.7071924600271268,1.0330125866453284,44
54.879314552287596,32.0,27.443534984517708,66.46478079436422,32.100107361897294,37.468702996902294,30.042850148420328,4.44086807243055,2.454959102777732,46
55.703250446156765,32.0,26.54351393042938,56.59396736975553,48.81616665413037,37.25209961491282,26.647295820796554,1.3391803986060589,0.06365286890311422,48
52.264279963559275,32.0,25.644177438952852,74.55618210073692,32.267233455352724,42.2051785229902,24.981389159076773,4.658390010230087,-0.3281977847620821,49
52.591590519866,31.774928395604288,29.661054309897626,67.9039248088578,50.436226098303095,37.025049367230416,28.400164764068265,0.06055789938590872,-1.7091835355785678,50
50.139602264686694,31.006694698661207,31.96465336165147,58.57045509433642,50.227365057692545,39.74132792734786,28.148170685065224,0.2063362232198857,0.1302483660963359,51
51.02827827649799,32.0,25.341749621647075,57.66843853771382,34.61358967291331,37.18583676114912,28.590070633409564,4.150107265418308,-0.7350094119785137,52
53.80955192592352,32.0,27.574882169533883,63.702457463568464,54.33582783979982,33.25292449511372,22.323791401855445,3.47165181309492,0.7827259553282603,53
55.504908518385214,32.0,26.383120809888236,65.52207601238973,28.552271588998135,31.61131249354951,22.30185840898096,0.2307651907221776,-0.012530189675651749,0
51.20406443710853,32.0,31.75679875200196,70.83575788266258,27.024196331439526,29.039720502881117,20.78089815370968,4.077448696144497,2.4109754791835982,1
50.40446795702566,32.0,28.163469570770925,64.5422726687876,52.26224748324468,40.237669768837314,27.892930072521256,2.035489465931171,-0.41482692476361027,2
52.00155625496836,32.0,29.033911424879978,58.68125707507092,42.57047645783982,34.38581525177834,30.072659594828814,1.966901310951042,0.45415032471826267,2
53.802837047048676,32.0,29.543665114305863,59.46320274052674,44.8193594789307,35.43276581932196,25.819943041689623,0.022319583152295264,0.2903604251825454,2
47.64140361808287,32.0,27.44030770967338,65.13306732605002,42.30446449535668,33.53941015489904,24.903345186526085,1.5209956182234299,-0.9290389168840922,3
45.10275685113975,30.48638094727964,26.807233318600407,55.29772733603012,36.207604460198574,31.902835324490674,24.31378042190908,0.03094879720103092,-0.05146291604159856,5
50.33328639801273,32.0,30.21786462930401,69.47325449092514,51.36069796676264,39.482941477511424,25.408059955396844,22.680748396776373,0.8167804165100502,6
48.325039714516535,32.0,28.73577675238981,59.27685383457419,59.989792553285966,31.674452796535718,24.949754496513403,5.728826223155005,2.096168376282401,8
50.21970301297302,32.0,25.488200983460104,66.79757297812789,22.974217898391647,33.77224868059584,24.947313763052414,4.822868955982148,1.7825139723224512,9
51.5528573345056,31.829349687705257,25.73157727223216,67.99713141787522,33.602737895703335,30.079852034316815,26.10423035861306,8.963280168795345,-0.9205025440151594,10
50.40192972367987,32.0,26.400693652939125,77.2745459601478,37.074163312870155,36.382209478166224,27.41244900896292,3.818227356881316,-0.33299229224919685,11
56.2734012193214,32.0,29.498437114432882,60.47359527954226,40.82132714247867,33.340062504521065,24.175355327663787,0.013206613252069725,-1.0542534226507196,13
52.97604148433656,32.0,30.12689495313319,60.61052314214841,37.28717171902947,31.892071157544418,27.44837567478956,14.547052851824906,-2.4752050389136935,14
52.89034829634528,32.0,31.483456598180837,60.35192740956541,46.28373298761003,34.41762814332005,26.121834950623384,0.46628001244931716,0.06561939121115014,15
53.781638810659786,32.0,25.762593414675507,62.86863895556558,45.55653952042413,39.987793875419484,27.940708357225503,1.5827262026355555,0.2529172101716963,16
48.17096983169876,31.16002294782102,27.460413048412413,58.77715130968516,56.26987202812254,31.965649726789984,22.29527619888383,0.59210380282235,-1.6788660565786977,16
54.725606399424244,32.0,26.379596433580872,68.05960951587645,23.290741364085846,33.35839067933622,18.033537693974903,3.8959046114995393,-2.218239325004244,17
51.680458418095014,32.0,26.81530864722208,67.0408098380479,29.707628301471868,32.17917849007548,27.011331424161565,0.2925828371218502,1.2595719665592298,17
53.94057941363007,32.0,29.039757708759453,60.715031759281544,35.539143415765736,35.294145014673916,26.66252362259551,2.829991917704902,0.7667695828416774,19
47.156475608294144,31.39282708837032,29.811715343145632,59.819059041773734,54.18827047003309,30.99337178784505,27.070127329044283,0.3848974332048359,0.014617202175857696,20
53.73929356747831,32.0,26.147403105511675,59.65447096002049,44.40797812228126,30.093561635268934,29.853533764080176,50.0,1.427023576417404,20
53.1261881522563,32.0,28.66283270148904,64.46895078377038,38.6453833835746,36.05287921683974,25.379191898150737,6.929532830063894,-1.109638522734457,20
49.286059728059506,32.0,26.29448676495533,62.965395966680944,43.747552424319665,30.609449589001617,18.919587532097086,4.306015725067395,-0.7179888027712754,23
48.842170982986616,32.0,23.505551399153546,66.10949906913483,47.73132411901703,33.958793839349774,18.808037096178474,0.9609913501625118,1.3451317103814961,24
55.32629067396955,32.0,25.13706306598645,69.43675235938258,34.31112377728093,29.79233643660935,24.773916736531607,10.799963281904564,-0.6029215741357666,24
48.42176205418615,30.880419383975322,27.42825946069304,63.49328333153524,42.094105401558544,33.70720194201021,24.57848659494789,0.23598873379704507,1.08157946902433,24
56.92675264783075,32.0,31.022995642602986,64.96528553445678,36.32606282190602,30.81011934346227,24.49424606440256,1.1778045516127083,1.6425808776042479,26
49.01877445841495,30.083470989936224,26.26082490812748,74.28150759471116,22.268200056355845,27.87877295078646,27.460342444478226,14.375929140380311,1.1144207451398787,27
53.909445188360664,32.0,26.841623142201037,64.85338273449524,24.77165623179374,36.506164324062745,25.363720117546027,0.02243843163031304,-0.6148026430423442,27
50.99676020572044,32.0,28.159339517589675,59.55163198011788,36.74129488445151,33.67380334129363,29.72759916329607,3.0212303841217008,-1.8791710006374807,29
50.34630620753003,32.0,26.21248185693562,53.670868013820254,49.290703042099565,29.547113793625,20.381531861824,0.11847840670150338,-0.5354961550708628,32
51.43787598348134,32.0,27.324228955753693,64.72732251212233,41.31200577267694,24.592029360317884,25.39700884581891,50.0,1.2178066435624477,34
52.082586646673384,32.0,26.306867327510073,59.25245124502676,31.32013467269944,25.592590744789977,26.423361399324676,23.914475393342634,-1.2612215979541304,37
48.64214921476692,31.169184538857927,23.61401419573994,57.54612796082713,43.547765229714024,31.130093693558372,22.338766859400646,2.363888575052999,1.9160260971643523,38
54.18598052917144,32.0,25.87965992029186,57.67458311457236,39.02745148830985,31.26882418840349,20.85150757745155,0.5835341794876059,1.6182775914196876,38
50.45591801239856,32.0,28.409839373115954,67.71728005214409,35.37421611431802,37.09687472033062,25.496369276602405,1.6973006735006124,1.193254882661378,38
51.31186089289318,31.818661359964107,28.47200618825852,60.70577781261135,42.21876881114051,31.950453556711906,23.70326402380559,0.5321603194819123,1.236800976171662,39
48.3406203359865,32.0,29.852467400718602,65.8216176350526,48.75526422564317,34.93123354185778,25.914897579416028,0.5297345291848016,0.5197395218294497,40
44.28506889024817,32.0,29.69107202396851,63.92870164107811,35.96231838331761,35.159256855153174,23.82589044810462,1.1461165930677732,-0.36469493905524264,40
51.246496078080135,30.923420755585525,25.379624751337797,63.00175231605973,53.62501045049535,38.974933251525734,25.957578390808084,1.9575193943828038,0.9044864351693876,40
59.18675182992304,32.0,25.68916710177821,60.08380635048008,31.54928207954776,35.93783198386392,26.52965069302221,7.62331190637501,-1.2588719987530608,41
54.35379728570389,32.0,25.777437813675483,64.47870527481938,32.29285496694709,33.789607885405445,22.918165164310153,3.3314583125177544,-0.37058873872937215,42
51.8881141569434,32.0,26.875876758963358,59.87049318182983,41.307785007860964,35.792883821600505,27.34349952673335,0.9740802298392487,-0.38872699569779434,43
51.18623523414389,32.0,25.933459768019993,62.78229280436299,30.97767789188,28.87337686014511,23.40703994876682,3.283459372365062,-0.8482715582359878,44
51.984272308595024,32.0,26.830945933640905,67.53120722292525,26.924460301646732,36.60267724593182,28.459697954338264,5.449232629194987,-0.4667808470341539,45
53.470566529410455,32.0,25.435606017554953,68.58506909720515,37.43724285917739,37.79977391379631,27.9764167215755,5.137991771970723,-0.6534466887177529,46
48.08035591865341,32.0,28.748810861570398,59.81981663351802,31.511546441832543,28.050749881609732,26.877398567628035,50.0,-0.6775836626293262,47
54.97279355142967,32.0,25.283872743281325,63.86092345475335,32.00661988571703,30.3997714228895,15.838467085368553,6.345594545176621,0.43654521186386475,47
54.11349588672,32.0,25.184856166753963,64.92136639615573,38.38772886005895,33.14934234943581,20.26622951315945,3.977827629654414,-2.541308432186764,47
54.152646948922026,32.0,28.220458238382236,63.1871577128024,53.71098621964159,36.257463082066906,30.708934576967916,0.24850644434507224,-0.38989981151872793,48
53.314910877760795,32.0,28.6245999412481,65.81781639966148,36.97366243162446,35.37758779218406,27.09299403519397,0.6547495846205695,0.468953870139913,49
54.01384449880397,32.0,28.91797631050606,71.18821517050296,26.089509312885276,28.77731307722292,21.91354769932471,3.441700818247011,1.3504957557206938,51
53.690459779753716,32.0,28.773575212796715,72.78136124561665,25.94421860507303,29.382276939927088,22.603477142454693,1.5534309817295795,1.7662164343011457,52
50.93091439324522,32.0,30.97827758024704,61.17585752404665,22.957088236215068,29.067206748069033,22.67779998080949,0.3486608110043366,-0.43662575040637874,52
50.108369635983216,32.0,28.645852269238546,70.30149610965043,27.949902700710417,32.61384081856661,22.152682647843793,0.27998132064457826,1.6402119122224894,53
52.240864536285756,32.0,30.594406169562927,64.19547368472332,45.60220990367041,33.363972640466926,27.901543352034327,0.0350652865822522,-0.8351959239752448,0
56.609571497034416,32.0,27.30385834284594,61.11255580715309,36.73255302320541,34.58637304883599,25.55791096794443,0.8404435988671224,-0.034017883099546946,3
48.14531278138193,31.17814250953041,29.979252352217213,65.03544882514018,40.186424266097376,37.52666784414976,25.755467128607183,0.00568385110056509,-0.9579095297762713,5
47.57120616379683,30.814115387329764,30.02153276301178,60.834984357296676,43.284586926740566,36.68034977349026,31.218321854585973,3.305811822574099,-1.1165398124518442,6
52.44961810945173,32.0,26.89477252037973,61.7866034073895,46.81637179215598,34.40874504950315,28.060588385388332,13.085045508351888,1.5735881091161055,7
51.599327262286494,32.0,25.802919237443483,56.51730770433079,57.36588545043256,36.95818576809459,30.429986601899863,0.22044234466595475,1.1073159985340382,9
52.51920122541887,32.0,26.154648343629308,62.40212311619086,45.41530714388732,35.56788867562031,27.76317972427873,0.8573933210087088,0.029762592574970794,11
52.73171977637718,31.56364714288714,28.01024832819198,66.66338841512595,36.09548708160461,30.910287039033275,16.44108460008078,3.191559545052165,0.5299961912126571,14
51.32336891023335,32.0,24.880585983743174,65.6027979110467,45.01271411479907,34.28686460097646,23.72475355614693,2.186590405502958,-0.955911599195297,15
