soil_moisture,soil_temperature,weather_temperature,weather_humidity,solar_radiation,MaxT,MinT,Precipitation,Moisture_Trend,Crop,Water_Sensitivity,Irrigate
50.13960226468669,31.006694698661207,31.96465336165147,58.57045509433642,50.22736505769255,39.74132792734786,28.148170685065224,0.2063362232198857,0.1302483660963359,51,0,0
51.02827827649799,32.0,25.341749621647075,57.66843853771382,34.61358967291331,37.18583676114912,28.590070633409564,4.150107265418308,-0.7350094119785137,52,1,0
53.80955192592352,32.0,27.574882169533883,63.702457463568464,54.33582783979982,33.25292449511372,22.323791401855445,3.47165181309492,0.7827259553282603,53,1,0
55.504908518385214,32.0,26.38312080988824,65.52207601238973,28.55227158899813,31.61131249354951,22.30185840898096,0.2307651907221776,-0.0125301896756517,0,0,0
51.20406443710853,32.0,31.75679875200196,70.83575788266258,27.024196331439526,29.03972050288112,20.78089815370968,4.077448696144497,2.4109754791835982,1,1,0
50.40446795702566,32.0,28.163469570770925,64.5422726687876,52.26224748324468,40.237669768837314,27.892930072521256,2.035489465931171,-0.4148269247636102,2,1,0
52.00155625496836,32.0,29.03391142487997,58.68125707507092,42.57047645783982,34.38581525177834,30.072659594828814,1.966901310951042,0.4541503247182626,2,1,0
53.80283704704868,32.0,29.543665114305863,59.46320274052674,44.8193594789307,35.43276581932196,25.819943041689623,0.0223195831522952,0.2903604251825454,2,1,0
47.64140361808287,32.0,27.44030770967338,65.13306732605002,42.30446449535668,33.53941015489904,24.903345186526085,1.52099561822343,-0.9290389168840922,3,2,0
45.10275685113975,30.48638094727964,26.807233318600407,55.29772733603012,36.207604460198574,31.90283532449068,24.31378042190908,0.0309487972010309,-0.0514629160415985,5,0,1
50.33328639801273,32.0,30.21786462930401,69.47325449092514,51.36069796676264,39.482941477511424,25.408059955396844,22.680748396776373,0.8167804165100502,6,0,0
48.325039714516535,32.0,28.73577675238981,59.27685383457419,59.989792553285966,31.67445279653572,24.949754496513403,5.728826223155005,2.096168376282401,8,1,0
50.21970301297302,32.0,25.488200983460104,66.79757297812789,22.974217898391647,33.77224868059584,24.947313763052414,4.822868955982148,1.7825139723224512,9,2,0
51.5528573345056,31.829349687705257,25.73157727223216,67.99713141787522,33.602737895703335,30.07985203431681,26.10423035861306,8.963280168795345,-0.9205025440151594,10,0,0
50.40192972367987,32.0,26.400693652939125,77.2745459601478,37.07416331287016,36.382209478166224,27.41244900896292,3.818227356881316,-0.3329922922491968,11,1,0
56.2734012193214,32.0,29.49843711443288,60.47359527954226,40.82132714247867,33.340062504521065,24.175355327663787,0.0132066132520697,-1.0542534226507196,13,0,0
52.97604148433656,32.0,30.12689495313319,60.61052314214841,37.28717171902947,31.89207115754441,27.44837567478956,14.547052851824906,-2.475205038913693,14,0,0
52.89034829634528,32.0,31.48345659818084,60.35192740956541,46.28373298761003,34.41762814332005,26.121834950623384,0.4662800124493171,0.0656193912111501,15,0,0
53.781638810659786,32.0,25.762593414675507,62.86863895556558,45.55653952042413,39.98779387541949,27.940708357225503,1.5827262026355555,0.2529172101716963,16,1,0
48.17096983169876,31.16002294782102,27.460413048412413,58.77715130968516,56.26987202812254,31.965649726789984,22.29527619888383,0.59210380282235,-1.6788660565786977,16,1,1
54.72560639942424,32.0,26.379596433580872,68.05960951587645,23.290741364085846,33.35839067933622,18.033537693974903,3.8959046114995393,-2.218239325004244,17,1,0
51.68045841809501,32.0,26.81530864722208,67.0408098380479,29.707628301471868,32.17917849007548,27.011331424161565,0.2925828371218502,1.2595719665592298,17,1,0
53.94057941363007,32.0,29.039757708759453,60.71503175928154,35.539143415765736,35.29414501467392,26.66252362259551,2.829991917704902,0.7667695828416774,19,1,0
47.156475608294144,31.39282708837032,29.811715343145632,59.81905904177373,54.18827047003309,30.99337178784505,27.070127329044283,0.3848974332048359,0.0146172021758576,20,1,1
53.73929356747831,32.0,26.147403105511675,59.65447096002049,44.40797812228126,30.093561635268934,29.853533764080176,50.0,1.427023576417404,20,1,0
53.1261881522563,32.0,28.66283270148904,64.46895078377038,38.6453833835746,36.05287921683974,25.379191898150737,6.929532830063894,-1.109638522734457,20,1,0
49.28605972805951,32.0,26.29448676495533,62.965395966680944,43.74755242431967,30.609449589001617,18.919587532097086,4.306015725067395,-0.7179888027712754,23,1,0
48.842170982986616,32.0,23.505551399153543,66.10949906913483,47.73132411901703,33.958793839349774,18.80803709617848,0.9609913501625118,1.345131710381496,24,1,1
55.32629067396955,32.0,25.13706306598645,69.43675235938258,34.31112377728093,29.79233643660935,24.773916736531607,10.799963281904564,-0.6029215741357666,24,1,0
48.42176205418615,30.88041938397532,27.42825946069304,63.49328333153524,42.094105401558544,33.70720194201021,24.57848659494789,0.235988733797045,1.08157946902433,24,1,1
56.92675264783075,32.0,31.022995642602982,64.96528553445678,36.32606282190602,30.81011934346227,24.49424606440256,1.1778045516127085,1.642580877604248,26,1,0
49.01877445841495,30.083470989936224,26.26082490812748,74.28150759471116,22.268200056355845,27.87877295078646,27.460342444478226,14.375929140380313,1.1144207451398789,27,1,0
53.90944518836066,32.0,26.84162314220104,64.85338273449524,24.77165623179374,36.506164324062745,25.363720117546027,0.022438431630313,-0.6148026430423442,27,1,0
50.99676020572044,32.0,28.159339517589675,59.55163198011788,36.74129488445151,33.67380334129363,29.72759916329607,3.0212303841217008,-1.8791710006374809,29,1,0
50.34630620753003,32.0,26.21248185693562,53.670868013820254,49.290703042099565,29.547113793625,20.381531861824,0.1184784067015033,-0.5354961550708628,32,1,0
51.43787598348134,32.0,27.324228955753693,64.72732251212233,41.31200577267694,24.592029360317884,25.39700884581891,50.0,1.2178066435624475,34,1,0
52.08258664667338,32.0,26.30686732751008,59.25245124502676,31.32013467269944,25.592590744789977,26.42336139932468,23.914475393342634,-1.2612215979541304,37,2,0
48.64214921476692,31.169184538857927,23.61401419573994,57.54612796082713,43.54776522971402,31.13009369355837,22.338766859400646,2.363888575052999,1.9160260971643523,38,1,0
54.18598052917144,32.0,25.87965992029186,57.67458311457236,39.02745148830985,31.26882418840349,20.85150757745155,0.5835341794876059,1.6182775914196876,38,1,0
50.45591801239856,32.0,28.40983937311596,67.71728005214409,35.37421611431802,37.09687472033062,25.496369276602405,1.6973006735006124,1.193254882661378,38,1,0
51.31186089289318,31.818661359964107,28.47200618825852,60.70577781261135,42.21876881114051,31.950453556711903,23.70326402380559,0.5321603194819123,1.236800976171662,39,1,0
48.3406203359865,32.0,29.8524674007186,65.8216176350526,48.75526422564317,34.93123354185778,25.914897579416028,0.5297345291848016,0.5197395218294497,40,2,1
44.28506889024817,32.0,29.69107202396851,63.92870164107811,35.96231838331761,35.159256855153174,23.82589044810462,1.1461165930677732,-0.3646949390552426,40,2,0
51.246496078080135,30.923420755585525,25.3796247513378,63.00175231605973,53.62501045049535,38.97493325152573,25.957578390808084,1.957519394382804,0.9044864351693876,40,2,0
59.18675182992304,32.0,25.68916710177821,60.08380635048008,31.54928207954776,35.93783198386392,26.52965069302221,7.62331190637501,-1.2588719987530608,41,1,0
54.35379728570389,32.0,25.777437813675483,64.47870527481938,32.29285496694709,33.789607885405445,22.91816516431016,3.3314583125177544,-0.3705887387293721,42,1,0
51.8881141569434,32.0,26.87587675896336,59.87049318182983,41.30778500786096,35.792883821600505,27.34349952673335,0.9740802298392488,-0.3887269956977943,43,1,0
51.18623523414389,32.0,25.93345976802,62.78229280436299,30.97767789188,28.87337686014511,23.40703994876682,3.283459372365062,-0.8482715582359878,44,1,0
51.984272308595024,32.0,26.830945933640905,67.53120722292525,26.92446030164673,36.60267724593182,28.459697954338264,5.449232629194987,-0.4667808470341539,45,1,0
53.470566529410455,32.0,25.43560601755496,68.58506909720515,37.43724285917739,37.79977391379631,27.9764167215755,5.137991771970723,-0.6534466887177529,46,2,0
48.08035591865341,32.0,28.7488108615704,59.81981663351802,31.511546441832543,28.05074988160973,26.877398567628035,50.0,-0.6775836626293262,47,1,0
54.97279355142967,32.0,25.283872743281325,63.86092345475335,32.00661988571703,30.3997714228895,15.838467085368553,6.345594545176621,0.4365452118638647,47,1,0
54.11349588672,32.0,25.184856166753963,64.92136639615573,38.38772886005895,33.14934234943581,20.26622951315945,3.977827629654414,-2.541308432186764,47,1,0
54.152646948922026,32.0,28.22045823838224,63.1871577128024,53.71098621964159,36.257463082066906,30.70893457696792,0.2485064443450722,-0.3898998115187279,48,2,0
53.3149108777608,32.0,28.6245999412481,65.81781639966148,36.97366243162446,35.37758779218406,27.09299403519397,0.6547495846205695,0.468953870139913,49,2,0
54.01384449880397,32.0,28.91797631050606,71.18821517050296,26.08950931288528,28.77731307722292,21.91354769932471,3.441700818247011,1.3504957557206938,51,0,0
53.69045977975372,32.0,28.773575212796715,72.78136124561665,25.94421860507303,29.382276939927088,22.603477142454693,1.5534309817295795,1.7662164343011455,52,1,0
50.93091439324522,32.0,30.97827758024704,61.17585752404665,22.957088236215068,29.06720674806904,22.67779998080949,0.3486608110043366,-0.4366257504063787,52,1,0
