Soil_Moisture,Moisture_Trend,Temperature,Humidity,Rain_Expected,Crop
38.36761147528623,0.4691454537446793,28.321568148205216,73.7980091883185,1,15
40.00577029837048,0.5497951199086004,27.32840327107046,68.76850796926907,1,17
45.55243762590939,0.5570621868920367,26.28878653322363,54.96419326767581,1,17
47.39287579283898,0.2119638954095415,27.25900566965329,64.09922030599584,1,19
45.48345274581843,-0.1333031249747329,25.0084633856012,64.79737523101758,1,19
44.37862639299697,-0.0741615660284833,26.05534126339232,48.82536520573051,1,20
43.09488325207286,-0.0280833266406932,25.647774350402276,66.37845678997442,1,20
39.99401775344165,0.1093733331443269,24.4180946545643,56.37868533174506,1,20
42.26763464005137,0.3099283295832578,29.180382297961515,70.17382046004083,1,24
43.4126573770312,0.2346083215798611,22.22298592551424,56.60275618606879,1,24
48.5708707968886,0.2874546502441522,32.31405963328703,66.6045620940951,1,24
45.63239786551284,0.2123351372233251,28.346460731950923,74.47809830625025,1,38
39.0190128047018,0.1625128263883413,21.24489460479292,72.13516811929509,1,38
46.08850660880002,0.0875596721097649,25.400478520665057,68.71316943924312,1,38
43.08805764277917,0.1414004302345217,25.549232495942476,64.404507712456,1,40
42.67791642734552,0.0990592895639563,27.04808091406281,54.017099985304775,1,40
46.91124749130795,0.0129486837405035,23.35395799251946,61.785192927497526,1,40
48.30586687646272,0.8377037134219512,26.08565015663113,63.3453128799576,1,46
48.14828415258347,0.9050971722921152,25.676072312449648,62.81951617777516,1,51
42.01260643777096,0.8093754067776393,24.027277098577205,53.77243258080824,1,53
43.90886596423878,0.6781368211475836,23.655170622566168,68.18068121357754,1,0
46.01812691016135,0.6694331699634692,28.457296429226247,56.354014984903785,1,5
48.24388499973512,-0.1147344447892328,21.46257604105828,76.31972000320661,1,7
42.85661852848697,-0.4731964842016611,27.278062978333708,66.08372594265113,1,9
44.293393860835934,-0.0744372748092181,28.1329008689674,72.16959746243805,1,49
41.25123064232352,-0.0625711767267467,25.41547680858585,72.01826736762699,1,0
40.95230263758591,0.0326644035067769,26.140068503687445,80.2134197697064,1,1
47.74596703656767,-0.0550477711995012,29.1117083685202,66.33162806005535,1,3
49.58861876472826,0.2360208093427629,24.114910382034637,62.14419598294779,1,8
44.75191040677735,-0.0876692574183102,24.39091109252577,62.28532419021933,1,11
48.39426168579492,-0.1356946911529877,24.674854024002748,75.95360263328502,1,13
46.21919797340592,-0.2520785478939169,29.116604214110968,55.33399599144096,1,15
42.81707215610541,-0.9229703002494126,29.4561740856758,58.57087714019716,1,16
46.220223232925015,0.1289995237237629,22.266762362325743,66.73511729923175,1,21
50.0,-0.910220066162759,28.69113984586958,63.88130496632154,1,23
44.86864716891477,-1.18182471205424,28.19012873332014,72.08453590490913,1,24
50.0,-1.3481110274392314,30.155010527955564,55.19885844323901,1,26
36.13597456984576,-0.332106750594434,27.029951900664532,64.50985985504161,1,26
47.77965786545899,-1.3968998273994115,25.88162855302483,63.63080763397814,1,32
45.282250876959154,-0.5758153957678069,29.062823947074005,57.14964665118752,1,37
43.98427107906334,0.0285348091199844,27.869182744551708,71.43304379337783,1,39
45.24836089001597,0.2591752654890644,32.00386695568197,64.32800824703841,1,40
38.27457399003618,-0.1337139151561772,28.56401550922832,64.0183828503115,1,43
44.25511757931561,0.0986057869977652,26.410656275559337,58.961995847340354,1,44
46.20770730409844,0.704139838398703,22.859917380922997,62.29205703565137,1,45
50.0,0.4691454537446793,24.446366471568652,57.52023067199753,1,46
43.24343278007034,0.5497951199086004,22.159611237598625,71.3240004340865,1,48
42.26224502587987,0.5570621868920367,25.424827491707624,72.56168441199104,1,49
43.30194199017733,0.2119638954095415,28.476720811372207,77.30044372201269,1,50
48.09629983377535,-0.1333031249747329,25.990181860042917,68.17788905724765,1,51
46.10974946308417,-0.0741615660284833,28.732552413165667,62.51643665728287,1,53
43.2028776847014,-0.0280833266406932,26.90282382958929,61.56652113733684,1,0
46.73442089245837,0.1093733331443269,24.92195011440551,68.59224264126505,1,1
45.32832554125681,0.3099283295832578,26.23434903347773,66.47060736300759,1,2
48.27365515922117,0.2346083215798611,27.26259865722579,63.7245481975747,1,4
42.62312937250192,0.2874546502441522,26.372345918294226,63.08121146873744,1,6
43.89101456243868,0.2123351372233251,26.40299732791672,73.57478231945586,1,8
43.65902863563759,0.1625128263883413,23.94321449064127,61.83826224771892,1,9
40.03306359755473,0.0875596721097649,24.8420269375672,74.8595862147285,1,11
45.964069864165445,0.1414004302345217,32.04013885852286,66.33349640532052,1,13
45.86819417105106,0.0990592895639563,29.2854713253532,62.30658835168837,1,16
44.99981456980951,0.1114304235845753,22.058287269250886,59.25071045556575,1,17
44.2029765790201,4.612980904831025,19.66966156707528,63.86865884603797,1,19
40.21074447814593,3.67097621156921,26.203772766966317,68.68535378663672,1,20
43.197987651149866,2.9361635183255057,28.389547942496048,62.23972806427986,1,21
43.8255612769966,2.248322440143798,24.609441925344537,71.2256676079131,1,22
42.275880409674976,1.842612447656944,28.732374453806926,61.87405308581106,1,23
44.43337123131738,-3.0869263471501047,26.15954310865217,64.08639909287986,1,24
46.33681365063112,-2.2233684081538336,25.563900877236247,55.57956399118284,1,25
50.0,-1.5446483850466293,28.022191691310567,69.09616745773148,1,26
45.58977858371557,-1.0550014357695665,24.57752516665927,63.04389331335413,1,27
45.869453520248925,-0.661177338686831,25.23321848302217,76.55958132075945,1,27
44.74224330617774,-0.1451642479148281,27.792328354158823,70.16021337560227,1,27
10.0,-0.1417866362806537,25.916033158602925,65.6186587192883,1,29
44.90644953115315,-0.1261760556146059,31.10492533706388,73.97003381943094,1,29
45.20302508635823,-0.146576436780856,27.85560087842027,67.96597388252937,1,34
50.0,-0.1147344447892325,27.681730692760347,72.38190041890495,1,37
44.34173176950659,-0.4731964842016608,25.86760233479184,58.6862121163982,1,38
45.827088779005216,-0.0744372748092177,28.339487018532463,68.37655943682293,1,39
44.63272345991337,-0.0625711767267463,25.13720187311708,68.68064018066283,1,40
40.333371576202936,0.0326644035067772,26.755204974426174,53.69029481520199,1,40
46.34512588926966,-0.0550477711995008,23.54942071678645,76.03064468628185,1,40
47.5376768255009,0.2360208093427633,28.7799332868912,56.504714902382695,1,41
47.67514934404733,-0.0876692574183098,26.777207524429407,55.48974503201933,1,42
41.847696192856816,-0.1356946911529873,31.302130643117348,44.14356377061205,1,43
49.743166512943446,-0.2520785478939166,32.398080698583755,68.46930051913844,1,44
40.25612789191213,-0.9229703002494124,28.04145916011376,52.97042041795011,1,45
46.9703118879631,0.1289995237237633,26.1830000245464,61.21541297334687,1,46
50.0,-0.9102200661627586,23.469798443219094,71.13439019608575,1,47
41.64129871318993,-1.1818247120542398,28.419707463246283,66.40610089121843,1,51
43.04311476103347,-1.3481110274392312,26.562395401281133,60.433647553688495,1,52
45.327298798256216,-0.3321067505944337,27.438946890178133,53.353959950985725,1,52
43.079646881904,-1.396899827399411,30.626228639322267,64.2121203770062,1,53
39.7535211116464,-0.5758153957678066,23.81512172617509,71.26183332698618,1,0
45.2318816159927,0.0285348091199847,23.54799537869131,70.1311211788101,1,2
41.40584658127227,0.2591752654890648,25.387690818478266,78.08178110812825,1,5
46.602328563747605,-0.1337139151561769,28.21626082672103,60.21575234760393,1,10
41.888987696614166,0.0986057869977656,27.503964293135944,55.3574371590748,1,11
50.0,0.7041398383987033,23.62452650148385,67.2692827111241,1,13
42.34933830143494,0.4691454537446796,28.043362363359066,66.54790457665035,1,17
43.91033722543696,0.5497951199086007,22.807417236948943,64.96442071157699,1,31
47.75234602466232,0.557062186892037,23.779502379118536,59.53530327444004,1,38
40.83252306440892,0.2119638954095418,25.71121526074634,45.57348506995869,1,40
45.76101935599497,-0.1333031249747326,24.53987620062865,57.63015693286249,1,40
49.41901937867698,-0.0741615660284829,28.39988407200926,69.078534754718,1,40
39.56123011784005,-0.0280833266406928,26.785904728727157,67.07901806551162,1,43
45.62467904570188,0.1093733331443273,30.741903826820103,72.06710756767741,1,44
45.877613892761744,0.3099283295832581,25.358915276688677,67.52722330892641,1,46
47.64478375740342,0.2346083215798614,25.69317654468343,70.38869472169625,1,49
40.76932129985878,0.2874546502441525,29.25710690179881,70.59892780591531,1,0
40.52773847484414,0.2123351372233254,25.77683692321284,65.14990741505969,1,1
46.74023728611577,0.1625128263883416,30.015641264563936,65.20133005114562,1,3
46.00374451926583,0.0875596721097652,27.46641761986337,43.70298312590189,1,8
45.83514426490186,0.1414004302345221,19.727591910934244,60.192869161672,1,9
46.17114361362333,0.0990592895639567,29.16935235061924,60.50901821178632,1,11
42.69021247730903,0.0129486837405038,28.461041571555,64.2034017117909,1,13
45.78395596806457,0.8377037134219515,28.564290806965445,58.188594400269146,1,16
45.94332477310391,0.9050971722921156,20.909185244348222,71.86430420360637,1,21
42.576832841207526,0.8093754067776396,24.246866972983483,58.5460912884434,1,23
50.0,0.6781368211475839,24.44553877958792,73.0713774259657,1,24
46.599919186285554,0.6694331699634696,23.77046356102985,57.96297591198719,1,26
40.96403698241221,-0.1147344447892325,30.678683467671163,60.57947176861264,1,29
47.21639698126344,-0.4731964842016608,25.988527514561977,60.02280513713252,1,31
41.631118145174575,-0.9241237000570396,25.9222196131743,61.36686013299287,1,32
47.61581027413069,-0.7505439737564188,27.496318230116213,73.62930881392555,1,37
48.74288997789144,-0.6557297167488515,27.54256843789157,62.605274569557686,1,39
41.858634658767336,-0.696317131677597,17.100998578876187,62.791449847212505,1,40
48.12218615166814,-0.4052485511353328,24.291349547761783,59.56899194275619,1,40
45.39422243389069,0.1414004302345221,22.241568600117503,63.09794167647103,1,40
47.771547576353775,0.0990592895639567,27.09059834409556,66.58471143492854,1,43
50.0,0.0129486837405038,25.247371889420176,63.42471589710024,1,44
44.15102682989525,0.8377037134219515,26.061153260858188,63.89965081264025,1,46
42.4440640578097,0.9050971722921156,20.46110434643951,72.43878988470836,1,48
41.98874563145162,0.8093754067776396,25.19131593962604,67.00350382462125,1,49
42.238929727859656,0.6781368211475839,29.00235930323785,56.57388359948342,1,50
44.7325615401856,0.6694331699634696,29.789501160483027,64.37573697250848,1,51
46.0993198837354,-0.1147344447892325,27.9425637574632,61.05850975580132,1,53
45.93522297850118,-0.4731964842016608,22.448365802541797,68.81465224566672,1,0
47.79748700202549,-0.0744372748092177,29.388206249893035,65.75366603471853,1,3
45.043837056186376,-0.0625711767267463,27.95630731227638,73.2754853353178,1,5
49.88540516756645,0.0326644035067772,25.706583871789505,59.5818435719513,1,7
44.08933594062808,-0.0550477711995008,20.604143079208583,63.59121029666938,1,9
50.0,0.2360208093427633,28.57034133273193,57.20916848959936,1,17
47.11621022085541,-0.0876692574183098,24.436281182949276,64.69394297750112,1,17
42.09462027060068,-0.1356946911529873,26.945802932158703,53.75003799501116,1,32
41.376059490307966,-0.2520785478939166,26.202915911588672,67.35372499837456,1,34
46.63084144903513,-0.9229703002494124,30.13435936416673,64.59395682947468,1,38
44.21881516887993,0.1289995237237633,25.684712354100306,66.13617335359103,1,40
47.40625089303971,-0.9102200661627586,25.979579469820617,70.7702683425654,1,40
46.60032022473359,-1.1818247120542398,30.24192680029116,66.64587446788573,1,46
44.6934938625783,-1.3481110274392312,24.25961799169199,55.65216957833204,1,0
41.8435924243295,-0.3321067505944337,28.197865166641773,60.930219404948765,1,1
39.61985413641137,-1.396899827399411,25.48881232221767,64.41295667309782,1,2
43.48900704509526,-0.5758153957678066,23.33875236784448,62.597844479816885,1,2
47.896979527477264,0.0285348091199847,26.02310500010401,63.49209375086498,1,2
45.72166549657181,0.2591752654890648,27.86993024561516,76.87134222765322,1,5
40.77283551734863,-0.1337139151561769,29.640428311852357,65.73474482842703,1,6
45.56923099581636,0.0986057869977656,29.963994272773057,67.79868494762664,1,8
46.1133964159968,0.7041398383987033,25.23166843282931,50.29271137979877,1,9
41.99860657193134,0.4691454537446796,23.379651998565706,70.4618167880668,1,10
45.129948641774014,0.5497951199086007,25.16754897834015,85.88042376957756,1,11
45.09253899520661,0.557062186892037,22.86005592309578,74.8521052522865,1,13
41.13073977908644,0.2119638954095418,25.438611634685945,61.77718077328644,1,14
46.20813241815112,-0.1333031249747326,25.106233526960622,81.70058986051475,1,15
46.67952409194528,-0.0741615660284829,27.9656356554002,65.20131257389997,1,16
48.04365506856783,-0.0280833266406928,20.12033823820642,67.2443554398925,1,17
48.4320935380396,0.1093733331443273,24.05800275407763,63.04198591958514,1,17
40.22271038798792,0.3099283295832581,24.07963809037969,62.8524880323129,1,19
41.74439237286047,0.2346083215798614,29.19491162985421,48.5407406263514,1,19
46.48459923490228,0.2874546502441525,23.04107970271519,70.76557815153845,1,20
45.86778993043411,0.2123351372233254,26.626183613156837,62.82555002741059,1,20
46.73713380410603,0.1625128263883416,25.67732705383439,63.62312785968605,1,20
50.0,0.0875596721097652,28.809564338758133,67.00122094292261,1,23
46.65539374067966,0.1414004302345221,27.613522103241262,61.964696730383146,1,24
48.8114164435723,0.0990592895639567,26.34426021171919,66.93158784808635,1,24
48.22038341319139,0.1114304235845757,24.53657157457011,73.80811676962432,1,24
47.01280798775132,4.6129809048310255,21.06600391940505,67.96381043285356,1,27
43.92375478843803,3.67097621156921,26.680818054863813,63.87618229131744,1,27
47.54220466951272,2.9361635183255057,27.43876806168427,64.09583991251051,1,29
42.33627147722242,2.248322440143798,21.80809644190701,66.46863075787265,1,31
44.19331537696665,1.842612447656944,22.72054752591618,58.90747436714821,1,31
43.35490460314486,-3.0869263471501047,26.694843716537967,66.52182912344222,1,31
45.27594883995448,-2.2233684081538336,26.927017239748825,70.01203415011528,1,36
50.0,-1.5446483850466293,23.370564011132625,65.64074249608649,1,36
38.68141631698684,-1.0550014357695665,24.484693038004952,61.894742981333565,1,36
47.30423328642252,-0.661177338686831,21.10840374117648,62.897993236601614,1,37
39.5410584200506,-0.1451642479148281,29.70342246100852,69.77480496937517,1,37
43.40259219984296,-0.1417866362806537,22.543551822323533,56.94514290756607,1,37
48.68413821767904,-0.1261760556146059,27.47024524050009,59.02237060901768,1,37
44.61297944663201,-0.146576436780856,25.92649939121521,53.23519544072541,1,38
41.332872497383626,-0.1147344447892325,29.46895273225956,65.24891891259762,1,38
42.57333445238582,-0.4731964842016608,23.901156609076285,71.31024560329662,1,38
47.29522769740856,-0.0744372748092177,26.183817267294057,74.74834375494144,1,39
41.867391603922975,-0.0625711767267463,21.47764336918649,76.33844015067375,1,40
45.70061448706535,0.0326644035067772,20.83550828952824,59.94474565237857,1,40
44.97284846517593,-0.0550477711995008,27.61486392621066,66.83058285344552,1,40
42.73565018081764,0.2360208093427633,21.246038923327845,62.05450054158709,1,41
50.0,-0.0876692574183098,25.409643778505558,77.06310090973908,1,43
47.10473792693432,-0.1356946911529873,28.724658386432424,74.54308376355696,1,45
37.88423692182163,-0.2520785478939166,28.01697077852628,66.23052236236457,1,47
45.41046641902405,-0.9229703002494124,24.242599817803608,60.465433623882646,1,47
42.734490700639206,0.1289995237237633,21.77162892469024,39.75541389910566,1,47
47.88101238259434,-0.9102200661627586,27.38261816779952,54.50400707657044,1,51
42.15374490677189,-1.1818247120542398,29.609797691451497,51.43857829230614,1,53
44.56666755753309,-1.3481110274392312,24.24887784487898,54.41151733288919,1,0
46.6898408690861,-0.3321067505944337,23.8715805012523,78.75584110771389,1,3
47.817356637722696,-1.396899827399411,24.616176321396345,55.5184519803692,1,5
40.91356886911283,-0.5758153957678066,27.54873850717035,57.23238589324353,1,6
43.812319910435335,0.0285348091199847,29.305608032479704,58.26045200300571,1,7
42.85227011473378,0.2591752654890648,22.704734451243304,84.02504921756857,1,9
42.78281603299887,-0.1337139151561769,22.012921288282527,64.54276072517659,1,11
50.0,0.0986057869977656,32.27820148703478,72.27899153862225,1,13
46.369740808378666,0.7041398383987033,25.54575919694517,66.28414427488661,1,14
40.72717891762491,0.4691454537446796,26.696348956284883,50.47129906726695,1,15
48.10114580890672,0.5497951199086007,24.169466058945567,76.22110425103484,1,17
50.0,0.557062186892037,27.330379347552025,67.93659960906992,1,20
48.49248355686192,0.2119638954095418,28.58763411864646,64.10888760529672,1,38
39.78574792080988,-0.1333031249747326,26.821789656316906,77.88664045877248,1,40
43.326297616483245,-0.0741615660284829,30.675836637081154,62.46276809373153,1,40
49.17930960898583,-0.0280833266406928,25.146138165481723,63.94267526488049,1,40
42.60368142962757,0.1093733331443273,25.31693415829529,62.4733564632432,1,43
46.49782132306107,0.3099283295832581,26.638884550415725,72.87998545770137,1,46
47.62018562091824,0.2346083215798614,27.26351633976816,70.95834320782812,1,48
41.79474111220052,0.2874546502441525,26.62963339174296,67.03988698010743,1,49
44.79858002726099,0.2123351372233254,22.584897151196373,57.29956323870978,1,50
34.03138333757665,0.1625128263883416,26.85580596237469,62.28936266581975,1,51
41.5282619227574,0.0875596721097652,25.01929172414588,57.29724439915436,1,0
44.14494583817245,0.1414004302345221,24.46620644086639,73.49554547685159,1,1
40.775127971105306,0.0990592895639567,26.106871608067664,53.470752431845725,1,3
50.0,0.0129486837405038,23.44845633761852,76.67306838618526,1,11
40.16024869079142,0.8377037134219515,22.983453487156822,74.42745341055338,1,13
43.50663747505662,0.9050971722921156,19.025060913398345,58.2750600144666,1,15
45.44205779821712,0.8093754067776396,30.69289762167367,61.95074188035526,1,16
49.87373420927793,0.6781368211475839,27.50627522830038,59.7839945345896,1,21
40.14194333866166,0.6694331699634696,25.707720279411397,68.14992429608796,1,23
48.92483677809488,-0.1147344447892325,24.235545292045668,75.3411331466977,1,24
45.03175302201103,-0.4731964842016608,18.328197523405123,73.6804223899345,1,26
41.67867809401333,-0.6773100241517179,24.07158646884032,61.83033219606743,1,26
46.562270664786496,-0.6574805575643713,27.934548212647872,74.18697529281924,1,32
45.66076802770053,-0.5502951665361852,28.539797391359883,73.57940663143384,1,37
42.96501656801056,-0.5702512631236908,27.737777362213627,63.61746678133806,1,39
45.17155614385757,-0.2791826825814266,26.443611252604807,64.93075046736729,1,40
43.69553881108874,0.0,29.507145275611045,76.28754337485589,1,43
45.38233892874918,0.0,25.14134386171905,72.74871667097199,1,44
47.23966978997972,0.0,28.92228271942633,73.96716355363924,1,45
50.0,0.0,24.991453758871856,83.92869475348598,1,46
40.80886011116534,0.0,23.663432257640203,69.00677417802093,1,48
50.0,0.0,23.33027163990897,67.38432968833068,1,49
38.394947174506,0.0,23.17305830890101,74.9420366900046,1,50
44.485615228128594,0.0,27.782644017535283,79.5536808563114,1,51
46.98785614357146,0.0,24.03356463941381,60.52372545691404,1,53
45.94564414133679,0.0,23.257216745362843,63.522108063895416,1,0
42.8915918320212,0.0,27.928848646969268,57.542612035348114,1,1
44.29574242787971,0.0,26.89714017587073,67.50941808304437,1,2
43.3283652339268,0.0,28.594403439009877,71.51063978858814,1,4
43.004210146240986,0.0,27.39092139574454,58.052866537064745,1,6
47.87446939333712,0.0,24.005841273800947,73.3009983758769,1,8
46.19281998342073,0.0,26.223532053211663,61.68100120535306,1,9
42.6555213247088,0.0,26.354661837530237,61.08456983661598,1,11
48.004214918126365,0.0,23.561756784244658,73.2727576865164,1,13
46.03394172557798,0.0,23.065736529285733,60.423080559001946,1,15
47.73592443461145,0.0,24.199444580101307,54.72439176889944,1,16
47.11177015770682,0.0,31.466736224981958,70.44462943402478,1,17
42.19218003768257,0.0,24.91613685286097,64.03575156797626,1,19
43.10416811938349,0.0,29.317239707112183,73.77149737411474,1,20
47.15317370408254,0.0,24.7665912361269,71.09867836113541,1,21
47.050814825444185,0.0,28.39715434423661,52.19996543066319,1,22
44.92295512976989,4.480919162905211,28.433668161744933,74.63158604633271,1,23
45.37334874763424,3.5389144696433945,28.5676550016444,78.90887597621801,1,24
49.29096399319479,2.824754399282796,27.057224557032136,72.56745012542083,1,25
42.99243141977162,2.2483224401437973,29.70369706000292,72.86218808664866,1,26
46.85051897397732,1.842612447656944,27.03188850231753,63.186687542244506,1,27
44.314238792450425,-3.086926347150105,30.602748357219514,61.50991092685282,1,27
44.25779544693995,-2.223368408153834,21.68760664272377,66.55539780932568,1,27
48.712897499041695,-1.5446483850466295,26.95147390559239,71.73501768766549,1,29
47.79220285043328,-1.055001435769567,26.77773457911013,71.55072461954302,1,34
47.746731237060494,-0.6611773386868314,23.51532516922191,61.794807368751016,1,36
49.22184432799309,-0.1451642479148285,27.57006860673537,61.05258733067116,1,37
45.06315934936442,-0.1417866362806541,22.034849455661856,54.08995394882132,1,38
47.09620262612362,-0.1261760556146063,24.27041719856758,69.73637543447731,1,39
43.68974192390687,-0.1465764367808564,20.67354103075752,62.14624580441336,1,40
45.20766027186682,-0.1147344447892328,30.188467571834973,62.79592322660024,1,40
42.09022360095529,-0.4731964842016611,25.400732621778698,77.6505077901938,1,40
45.32814231438497,-0.0744372748092181,31.815221454758696,69.38105924284197,1,41
47.012522129607504,-0.0625711767267467,28.167448855820822,67.36407837361959,1,42
42.170114160576325,0.0326644035067769,27.21841594572043,71.07822683807103,1,43
50.0,-0.0550477711995012,24.45216376294961,75.40091829452848,1,44
41.59553333064418,0.2360208093427629,23.2215898965644,53.15773662563311,1,44
40.89148361958822,-0.0876692574183102,27.418660951200103,60.85879406584634,1,45
48.901776835769056,-0.1356946911529877,25.82873940912591,63.30044258280993,1,46
47.678381819461386,-0.2520785478939169,22.43818946408002,57.8371433417587,1,47
47.103793339065895,-0.9229703002494126,21.96323909450674,63.05820025974336,1,51
47.08982283979268,0.1289995237237629,23.455995498318835,53.6434828261174,1,52
44.94930187437761,-0.910220066162759,30.89008449124037,71.75166589167073,1,52
41.73902140118386,-1.18182471205424,31.939299542437244,61.21112917578341,1,53
45.20810099707719,-1.3481110274392314,26.588233078185,66.47128710841004,1,0
42.704140202275525,-0.332106750594434,26.43833995471864,65.37565218846478,1,1
48.271568953112585,-1.3968998273994115,25.14052822246942,69.08110409759617,1,3
44.50131709393984,-0.5758153957678069,23.54076632959273,46.98278260729036,1,8
42.19372769630738,0.0285348091199844,29.7178466455663,68.29657186905072,1,9
43.9115613155118,0.2591752654890644,31.050785044600936,62.9859367216593,1,11
46.38759880010408,-0.1337139151561772,23.65059596584012,67.97882355219727,1,13
43.091184119168574,0.0986057869977652,25.81845295816009,56.36472230905922,1,16
42.169713980275205,0.704139838398703,24.8368553943084,68.02868350137929,1,21
45.81773187062187,0.4691454537446793,24.91609190724786,74.50695663052203,1,23
45.815831404736365,0.5497951199086004,29.21165148425914,66.38935935651003,1,24
43.28142478091706,0.5570621868920367,22.531225384763776,59.74877539133301,1,26
43.40044949668123,0.2119638954095415,27.287549530788755,60.06879071303048,1,29
45.780257213886166,-0.1333031249747329,27.987635884441584,69.21890721698158,1,31
40.03044709137636,-0.0741615660284833,25.6598238955846,69.17060786182836,1,32
40.187521139638285,-0.0280833266406932,28.428464610173386,67.61039523155644,1,37
42.38077436848247,0.1093733331443269,26.434887359161227,64.72526332351697,1,39
43.9109291397666,0.3099283295832578,29.295152245796388,66.48595614968389,1,40
45.85789324498624,0.2346083215798611,21.96893911260848,64.52477304360107,1,40
48.81038322546383,0.2874546502441522,25.107218253030595,62.2114082019527,1,40
47.89179294298487,0.2123351372233251,25.84793939154236,70.54581005904821,1,43
44.451839178000405,0.1625128263883413,18.89331687472341,67.27049705941782,1,44
44.91649616593063,0.0875596721097649,23.135674489557225,74.44860342852982,1,46
41.60219507594139,0.1414004302345217,23.86407005696758,73.17704563268002,1,48
44.93549651807339,0.0990592895639563,28.575928843648025,67.03155278640988,1,49
44.02246276390734,0.0129486837405035,24.149583318766272,69.35903439468952,1,50
46.084640679358245,0.8377037134219512,23.852089238395838,57.99202564459847,1,51
42.15094090808761,0.9050971722921152,28.226324260504565,64.43193448990208,1,53
46.75611131115425,0.8093754067776393,21.71298003228869,67.50878006242878,1,0
50.0,0.6781368211475836,20.50056278747368,53.41211736160062,1,3
44.63184549693909,0.6694331699634692,25.07293973209089,68.14398122209721,1,5
46.32404170995687,-0.1147344447892328,22.168181671116397,57.97709206281439,1,7
47.318554819075736,-0.4731964842016611,22.26988422016168,58.77983563202877,1,9
43.64230016661952,-0.0744372748092181,27.573619593424866,61.12341143381831,1,17
45.75752278335138,-0.0625711767267467,28.382747603338466,64.77664774432377,1,17
45.03652928017031,0.0326644035067769,28.14977733701618,55.27693909667152,1,32
45.32981441248378,-0.0550477711995012,29.00536694493338,71.27185058032744,1,34
42.38397840670709,0.2360208093427629,29.35935079312948,66.298954256327,1,38
45.05625941428631,-0.0876692574183102,20.34719344072844,79.0935887655966,1,40
46.674227845850616,-0.1356946911529877,27.24460394359979,67.19701641916544,1,40
49.90884956605824,-0.2520785478939169,24.62358973002364,69.17910705255609,1,46
48.19159580678489,-0.9229703002494126,24.041051760696643,58.74849717306332,1,0
50.0,0.1289995237237629,27.53880051168124,56.34746510093112,1,3
42.2731526304716,-0.910220066162759,21.41241249321684,69.53310484556711,1,5
47.92404731432765,-1.18182471205424,21.35674884335741,56.99555998751898,1,6
45.561442813041786,-1.3481110274392314,27.734458171576293,69.69925259193607,1,7
50.0,-0.332106750594434,27.344558965127124,77.49419019529398,1,9
