Soil_Moisture,Moisture_Trend,Temperature,Humidity,Rain_Expected,Crop
45.55243762590939,0.5570621868920367,26.28878653322363,54.96419326767581,1,Groundnut
47.39287579283898,0.21196389540954153,27.25900566965329,64.09922030599584,1,Horse-Gram
45.48345274581843,-0.13330312497473296,25.008463385601196,64.79737523101758,1,Horse-Gram
44.37862639299697,-0.07416156602848334,26.055341263392318,48.82536520573051,1,Jowar
43.09488325207286,-0.02808332664069324,25.647774350402273,66.37845678997442,1,Jowar
39.99401775344165,0.10937333314432696,24.4180946545643,56.37868533174506,1,Jowar
42.26763464005137,0.3099283295832578,29.180382297961515,70.17382046004083,1,Maize
43.4126573770312,0.2346083215798611,22.222985925514237,56.60275618606879,1,Maize
48.5708707968886,0.2874546502441522,32.31405963328703,66.6045620940951,1,Maize
45.63239786551284,0.2123351372233251,28.346460731950923,74.47809830625025,1,Ragi
39.0190128047018,0.1625128263883413,21.244894604792922,72.13516811929509,1,Ragi
46.088506608800024,0.0875596721097649,25.400478520665057,68.71316943924312,1,Ragi
43.08805764277917,0.14140043023452176,25.549232495942473,64.404507712456,1,Rice
42.677916427345515,0.09905928956395638,27.04808091406281,54.017099985304775,1,Rice
46.91124749130795,0.012948683740503508,23.35395799251946,61.785192927497526,1,Rice
48.305866876462716,0.8377037134219512,26.08565015663113,63.3453128799576,1,Sugarcane
48.14828415258347,0.9050971722921153,25.676072312449648,62.81951617777516,1,Turmeric
42.012606437770955,0.8093754067776393,24.027277098577205,53.772432580808236,1,Wheat
43.90886596423878,0.6781368211475836,23.655170622566168,68.18068121357754,1,Arecanut
46.01812691016135,0.6694331699634692,28.457296429226247,56.354014984903785,1,Black Pepper
48.243884999735116,-0.11473444478923289,21.462576041058277,76.31972000320661,1,Cashewnut
42.85661852848697,-0.47319648420166116,27.278062978333708,66.08372594265113,1,Coconut
44.293393860835934,-0.07443727480921813,28.1329008689674,72.16959746243805,1,Tapioca
41.25123064232352,-0.06257117672674672,25.41547680858585,72.01826736762699,1,Arecanut
40.95230263758591,0.03266440350677691,26.140068503687445,80.2134197697064,1,Arhar/Tur
47.74596703656767,-0.055047771199501216,29.111708368520198,66.33162806005535,1,Banana
49.58861876472826,0.23602080934276293,24.114910382034633,62.14419598294779,1,Castor Seed
44.75191040677735,-0.08766925741831022,24.39091109252577,62.28532419021933,1,Cotton(Lint)
48.39426168579492,-0.1356946911529877,24.674854024002748,75.95360263328502,1,Dry Chillies
46.21919797340592,-0.2520785478939169,29.116604214110968,55.33399599144096,1,Ginger
42.81707215610541,-0.9229703002494126,29.4561740856758,58.57087714019716,1,Gram
46.220223232925015,0.12899952372376297,22.266762362325743,66.73511729923175,1,Jute
50.0,-0.910220066162759,28.69113984586958,63.881304966321544,1,Linseed
44.86864716891477,-1.18182471205424,28.19012873332014,72.08453590490913,1,Maize
50.0,-1.3481110274392314,30.155010527955564,55.198858443239004,1,Mesta
36.13597456984576,-0.33210675059443406,27.029951900664535,64.50985985504161,1,Mesta
47.77965786545899,-1.3968998273994115,25.88162855302483,63.63080763397814,1,Other  Rabi Pulses
45.282250876959154,-0.5758153957678069,29.062823947074005,57.149646651187524,1,Potato
43.98427107906334,0.028534809119984406,27.869182744551708,71.43304379337783,1,Rapeseed &Mustard
45.24836089001597,0.25917526548906444,32.00386695568197,64.32800824703841,1,Rice
38.27457399003618,-0.13371391515617725,28.56401550922832,64.0183828503115,1,Sesamum
44.25511757931561,0.09860578699776523,26.410656275559337,58.961995847340354,1,Small Millets
46.20770730409844,0.704139838398703,22.859917380922994,62.29205703565137,1,Soyabean
50.0,0.4691454537446793,24.446366471568655,57.52023067199753,1,Sugarcane
43.24343278007034,0.5497951199086004,22.159611237598625,71.3240004340865,1,Sweet Potato
42.26224502587987,0.5570621868920367,25.424827491707624,72.56168441199104,1,Tapioca
43.30194199017733,0.21196389540954153,28.476720811372207,77.30044372201269,1,Tobacco
48.09629983377535,-0.13330312497473296,25.990181860042913,68.17788905724765,1,Turmeric
46.10974946308417,-0.07416156602848334,28.732552413165667,62.51643665728287,1,Wheat
43.2028776847014,-0.02808332664069324,26.902823829589295,61.566521137336835,1,Arecanut
46.734420892458374,0.10937333314432696,24.92195011440551,68.59224264126505,1,Arhar/Tur
45.32832554125681,0.3099283295832578,26.234349033477734,66.47060736300759,1,Bajra
48.27365515922117,0.2346083215798611,27.26259865722579,63.7245481975747,1,Barley
42.62312937250192,0.2874546502441522,26.372345918294222,63.08121146873744,1,Cardamom
43.89101456243868,0.2123351372233251,26.402997327916722,73.57478231945586,1,Castor Seed
43.65902863563759,0.1625128263883413,23.94321449064127,61.83826224771892,1,Coconut
40.03306359755473,0.0875596721097649,24.8420269375672,74.8595862147285,1,Cotton(Lint)
45.964069864165445,0.14140043023452176,32.04013885852286,66.33349640532052,1,Dry Chillies
45.86819417105106,0.09905928956395638,29.285471325353196,62.30658835168837,1,Gram
44.99981456980951,0.11143042358457533,22.058287269250886,59.250710455565745,1,Groundnut
44.2029765790201,4.612980904831025,19.669661567075277,63.86865884603797,1,Horse-Gram
40.21074447814593,3.67097621156921,26.203772766966313,68.68535378663672,1,Jowar
43.197987651149866,2.9361635183255057,28.389547942496048,62.23972806427986,1,Jute
43.825561276996595,2.248322440143798,24.609441925344537,71.2256676079131,1,Khesari
42.275880409674976,1.842612447656944,28.732374453806926,61.87405308581106,1,Linseed
44.43337123131738,-3.0869263471501047,26.15954310865217,64.08639909287986,1,Maize
46.336813650631115,-2.2233684081538336,25.563900877236247,55.57956399118284,1,Masoor
50.0,-1.5446483850466293,28.022191691310567,69.09616745773148,1,Mesta
45.58977858371557,-1.0550014357695665,24.57752516665927,63.04389331335413,1,Moong(Green Gram)
45.869453520248925,-0.661177338686831,25.233218483022174,76.55958132075945,1,Moong(Green Gram)
44.74224330617774,-0.14516424791482815,27.792328354158826,70.16021337560227,1,Moong(Green Gram)
10.0,-0.14178663628065377,25.916033158602925,65.6186587192883,1,Niger Seed
44.90644953115315,-0.12617605561460596,31.104925337063882,73.97003381943094,1,Niger Seed
45.20302508635823,-0.14657643678085605,27.85560087842027,67.96597388252937,1,Other Kharif Pulses
50.0,-0.11473444478923253,27.681730692760347,72.38190041890495,1,Potato
44.34173176950659,-0.4731964842016608,25.86760233479184,58.6862121163982,1,Ragi
45.827088779005216,-0.07443727480921777,28.339487018532466,68.37655943682293,1,Rapeseed &Mustard
44.63272345991337,-0.06257117672674636,25.13720187311708,68.68064018066283,1,Rice
40.333371576202936,0.03266440350677726,26.755204974426178,53.69029481520199,1,Rice
46.34512588926966,-0.05504777119950086,23.54942071678645,76.03064468628185,1,Rice
47.5376768255009,0.2360208093427633,28.7799332868912,56.504714902382695,1,Safflower
47.67514934404733,-0.08766925741830986,26.777207524429407,55.48974503201933,1,Sannhamp
41.847696192856816,-0.13569469115298735,31.302130643117348,44.14356377061205,1,Sesamum
49.743166512943446,-0.2520785478939166,32.398080698583755,68.46930051913844,1,Small Millets
40.25612789191213,-0.9229703002494123,28.041459160113757,52.97042041795011,1,Soyabean
46.9703118879631,0.12899952372376333,26.1830000245464,61.215412973346865,1,Sugarcane
50.0,-0.9102200661627586,23.469798443219098,71.13439019608575,1,Sunflower
41.64129871318993,-1.1818247120542398,28.419707463246283,66.40610089121843,1,Turmeric
43.04311476103347,-1.3481110274392312,26.562395401281133,60.433647553688495,1,Urad
45.327298798256216,-0.33210675059443373,27.438946890178133,53.353959950985725,1,Urad
43.079646881904,-1.396899827399411,30.626228639322267,64.2121203770062,1,Wheat
39.7535211116464,-0.5758153957678066,23.81512172617509,71.26183332698618,1,Arecanut
45.2318816159927,0.02853480911998476,23.54799537869131,70.1311211788101,1,Bajra
41.40584658127227,0.2591752654890648,25.387690818478262,78.08178110812825,1,Black Pepper
46.602328563747605,-0.1337139151561769,28.21626082672103,60.21575234760393,1,Coriander
41.888987696614166,0.0986057869977656,27.503964293135944,55.3574371590748,1,Cotton(Lint)
50.0,0.7041398383987033,23.62452650148385,67.2692827111241,1,Dry Chillies
42.34933830143494,0.46914545374467964,28.043362363359062,66.54790457665035,1,Groundnut
43.910337225436955,0.5497951199086007,22.807417236948943,64.96442071157699,1,Onion
47.75234602466232,0.557062186892037,23.779502379118536,59.53530327444004,1,Ragi
40.83252306440892,0.21196389540954189,25.71121526074634,45.57348506995869,1,Rice
45.76101935599497,-0.1333031249747326,24.539876200628655,57.63015693286249,1,Rice
49.41901937867698,-0.07416156602848298,28.39988407200926,69.078534754718,1,Rice
39.56123011784005,-0.028083326640692886,26.785904728727154,67.07901806551162,1,Sesamum
45.62467904570188,0.10937333314432732,30.741903826820103,72.06710756767741,1,Small Millets
45.877613892761744,0.3099283295832581,25.358915276688673,67.52722330892641,1,Sugarcane
47.64478375740342,0.23460832157986147,25.69317654468343,70.38869472169625,1,Tapioca
40.76932129985878,0.2874546502441525,29.25710690179881,70.59892780591531,1,Arecanut
40.52773847484414,0.21233513722332545,25.776836923212837,65.14990741505969,1,Arhar/Tur
46.74023728611577,0.16251282638834166,30.015641264563936,65.20133005114562,1,Banana
46.00374451926583,0.08755967210976526,27.466417619863375,43.70298312590189,1,Castor Seed
45.83514426490186,0.14140043023452212,19.727591910934244,60.192869161672,1,Coconut
46.17114361362333,0.09905928956395674,29.169352350619242,60.50901821178632,1,Cotton(Lint)
42.69021247730903,0.012948683740503864,28.461041571554997,64.2034017117909,1,Dry Chillies
45.78395596806457,0.8377037134219515,28.564290806965445,58.188594400269146,1,Gram
45.94332477310391,0.9050971722921156,20.909185244348222,71.86430420360637,1,Jute
42.576832841207526,0.8093754067776396,24.246866972983483,58.5460912884434,1,Linseed
50.0,0.6781368211475839,24.44553877958792,73.0713774259657,1,Maize
46.599919186285554,0.6694331699634696,23.77046356102985,57.96297591198719,1,Mesta
40.96403698241221,-0.11473444478923253,30.678683467671163,60.579471768612635,1,Niger Seed
47.21639698126344,-0.4731964842016608,25.988527514561977,60.02280513713252,1,Onion
41.631118145174575,-0.9241237000570397,25.9222196131743,61.36686013299287,1,Other  Rabi Pulses
47.61581027413069,-0.7505439737564188,27.496318230116213,73.62930881392555,1,Potato
48.74288997789144,-0.6557297167488515,27.54256843789157,62.605274569557686,1,Rapeseed &Mustard
41.858634658767336,-0.696317131677597,17.100998578876187,62.791449847212505,1,Rice
48.12218615166814,-0.40524855113533287,24.291349547761786,59.56899194275619,1,Rice
45.39422243389069,0.14140043023452212,22.241568600117503,63.09794167647103,1,Rice
47.771547576353775,0.09905928956395674,27.090598344095557,66.58471143492854,1,Sesamum
50.0,0.012948683740503864,25.247371889420176,63.42471589710024,1,Small Millets
44.15102682989525,0.8377037134219515,26.061153260858188,63.89965081264025,1,Sugarcane
42.4440640578097,0.9050971722921156,20.46110434643951,72.43878988470836,1,Sweet Potato
41.98874563145162,0.8093754067776396,25.19131593962604,67.00350382462125,1,Tapioca
42.238929727859656,0.6781368211475839,29.00235930323785,56.57388359948342,1,Tobacco
44.7325615401856,0.6694331699634696,29.789501160483027,64.37573697250848,1,Turmeric
46.0993198837354,-0.11473444478923253,27.942563757463198,61.05850975580132,1,Wheat
45.93522297850118,-0.4731964842016608,22.448365802541794,68.81465224566672,1,Arecanut
47.797487002025484,-0.07443727480921777,29.388206249893035,65.75366603471853,1,Banana
45.043837056186376,-0.06257117672674636,27.95630731227638,73.2754853353178,1,Black Pepper
49.885405167566454,0.03266440350677726,25.706583871789505,59.5818435719513,1,Cashewnut
44.089335940628075,-0.05504777119950086,20.604143079208583,63.59121029666938,1,Coconut
50.0,0.2360208093427633,28.57034133273193,57.20916848959936,1,Groundnut
47.11621022085541,-0.08766925741830986,24.436281182949273,64.69394297750112,1,Groundnut
42.09462027060068,-0.13569469115298735,26.945802932158703,53.75003799501116,1,Other  Rabi Pulses
41.376059490307966,-0.2520785478939166,26.202915911588672,67.35372499837456,1,Other Kharif Pulses
46.63084144903513,-0.9229703002494123,30.13435936416673,64.59395682947468,1,Ragi
44.21881516887993,0.12899952372376333,25.684712354100306,66.13617335359103,1,Rice
47.40625089303971,-0.9102200661627586,25.979579469820617,70.7702683425654,1,Rice
46.60032022473359,-1.1818247120542398,30.24192680029116,66.64587446788573,1,Sugarcane
44.6934938625783,-1.3481110274392312,24.25961799169199,55.652169578332035,1,Arecanut
41.8435924243295,-0.33210675059443373,28.197865166641773,60.930219404948765,1,Arhar/Tur
39.61985413641137,-1.396899827399411,25.48881232221767,64.41295667309782,1,Bajra
43.48900704509526,-0.5758153957678066,23.338752367844478,62.597844479816885,1,Bajra
47.896979527477264,0.02853480911998476,26.023105000104014,63.49209375086498,1,Bajra
45.72166549657181,0.2591752654890648,27.869930245615162,76.87134222765322,1,Black Pepper
40.77283551734863,-0.1337139151561769,29.640428311852354,65.73474482842703,1,Cardamom
45.56923099581636,0.0986057869977656,29.963994272773057,67.79868494762664,1,Castor Seed
46.113396415996796,0.7041398383987033,25.23166843282931,50.29271137979877,1,Coconut
41.99860657193134,0.46914545374467964,23.379651998565706,70.4618167880668,1,Coriander
45.129948641774014,0.5497951199086007,25.16754897834015,85.88042376957756,1,Cotton(Lint)
45.09253899520661,0.557062186892037,22.86005592309578,74.8521052522865,1,Dry Chillies
41.13073977908644,0.21196389540954189,25.438611634685945,61.77718077328644,1,Garlic
46.20813241815112,-0.1333031249747326,25.106233526960622,81.70058986051475,1,Ginger
46.67952409194528,-0.07416156602848298,27.965635655400202,65.20131257389997,1,Gram
48.04365506856783,-0.028083326640692886,20.12033823820642,67.2443554398925,1,Groundnut
48.432093538039595,0.10937333314432732,24.05800275407763,63.04198591958514,1,Groundnut
40.222710387987924,0.3099283295832581,24.07963809037969,62.8524880323129,1,Horse-Gram
41.74439237286047,0.23460832157986147,29.19491162985421,48.5407406263514,1,Horse-Gram
46.48459923490228,0.2874546502441525,23.04107970271519,70.76557815153845,1,Jowar
45.86778993043411,0.21233513722332545,26.626183613156833,62.82555002741059,1,Jowar
46.73713380410603,0.16251282638834166,25.67732705383439,63.62312785968605,1,Jowar
50.0,0.08755967210976526,28.809564338758133,67.00122094292261,1,Linseed
46.65539374067966,0.14140043023452212,27.613522103241262,61.964696730383146,1,Maize
48.8114164435723,0.09905928956395674,26.34426021171919,66.93158784808635,1,Maize
48.22038341319139,0.1114304235845757,24.53657157457011,73.80811676962432,1,Maize
47.01280798775132,4.6129809048310255,21.06600391940505,67.96381043285356,1,Moong(Green Gram)
43.92375478843803,3.67097621156921,26.680818054863813,63.876182291317434,1,Moong(Green Gram)
47.542204669512714,2.9361635183255057,27.43876806168427,64.09583991251051,1,Niger Seed
42.33627147722242,2.248322440143798,21.80809644190701,66.46863075787265,1,Onion
44.19331537696665,1.842612447656944,22.72054752591618,58.907474367148204,1,Onion
43.35490460314486,-3.0869263471501047,26.694843716537967,66.52182912344222,1,Onion
45.27594883995448,-2.2233684081538336,26.927017239748825,70.01203415011528,1,Peas & Beans (Pulses)
50.0,-1.5446483850466293,23.370564011132622,65.64074249608649,1,Peas & Beans (Pulses)
38.68141631698684,-1.0550014357695665,24.484693038004952,61.894742981333565,1,Peas & Beans (Pulses)
47.304233286422516,-0.661177338686831,21.108403741176478,62.897993236601614,1,Potato
39.5410584200506,-0.14516424791482815,29.70342246100852,69.77480496937517,1,Potato
43.402592199842964,-0.14178663628065377,22.543551822323533,56.945142907566066,1,Potato
48.68413821767904,-0.12617605561460596,27.47024524050009,59.02237060901768,1,Potato
44.61297944663201,-0.14657643678085605,25.92649939121521,53.23519544072541,1,Ragi
41.332872497383626,-0.11473444478923253,29.468952732259556,65.24891891259762,1,Ragi
42.57333445238582,-0.4731964842016608,23.901156609076285,71.31024560329662,1,Ragi
47.29522769740856,-0.07443727480921777,26.183817267294057,74.74834375494144,1,Rapeseed &Mustard
41.867391603922975,-0.06257117672674636,21.477643369186495,76.33844015067375,1,Rice
45.70061448706535,0.03266440350677726,20.83550828952824,59.94474565237857,1,Rice
44.97284846517593,-0.05504777119950086,27.61486392621066,66.83058285344552,1,Rice
42.73565018081764,0.2360208093427633,21.246038923327845,62.05450054158709,1,Safflower
50.0,-0.08766925741830986,25.409643778505554,77.06310090973908,1,Sesamum
47.10473792693432,-0.13569469115298735,28.724658386432424,74.54308376355696,1,Soyabean
37.88423692182163,-0.2520785478939166,28.01697077852628,66.23052236236457,1,Sunflower
45.410466419024054,-0.9229703002494123,24.242599817803608,60.465433623882646,1,Sunflower
42.734490700639206,0.12899952372376333,21.77162892469024,39.75541389910566,1,Sunflower
47.88101238259434,-0.9102200661627586,27.38261816779952,54.50400707657044,1,Turmeric
42.153744906771884,-1.1818247120542398,29.609797691451497,51.43857829230614,1,Wheat
44.566667557533094,-1.3481110274392312,24.24887784487898,54.41151733288919,1,Arecanut
46.6898408690861,-0.33210675059443373,23.8715805012523,78.75584110771389,1,Banana
47.817356637722696,-1.396899827399411,24.616176321396342,55.5184519803692,1,Black Pepper
40.91356886911283,-0.5758153957678066,27.54873850717035,57.23238589324353,1,Cardamom
43.812319910435335,0.02853480911998476,29.305608032479704,58.26045200300571,1,Cashewnut
42.85227011473378,0.2591752654890648,22.704734451243304,84.02504921756857,1,Coconut
42.78281603299887,-0.1337139151561769,22.012921288282527,64.54276072517659,1,Cotton(Lint)
50.0,0.0986057869977656,32.27820148703478,72.27899153862225,1,Dry Chillies
46.369740808378666,0.7041398383987033,25.54575919694517,66.28414427488661,1,Garlic
40.72717891762491,0.46914545374467964,26.696348956284883,50.47129906726695,1,Ginger
48.10114580890672,0.5497951199086007,24.169466058945567,76.22110425103484,1,Groundnut
50.0,0.557062186892037,27.330379347552025,67.93659960906992,1,Jowar
48.49248355686192,0.21196389540954189,28.58763411864646,64.10888760529672,1,Ragi
39.78574792080988,-0.1333031249747326,26.821789656316906,77.88664045877248,1,Rice
43.326297616483245,-0.07416156602848298,30.675836637081154,62.46276809373153,1,Rice
49.17930960898583,-0.028083326640692886,25.146138165481723,63.94267526488049,1,Rice
42.603681429627564,0.10937333314432732,25.316934158295286,62.4733564632432,1,Sesamum
46.49782132306107,0.3099283295832581,26.638884550415725,72.87998545770137,1,Sugarcane
47.620185620918235,0.23460832157986147,27.26351633976816,70.95834320782812,1,Sweet Potato
41.79474111220052,0.2874546502441525,26.62963339174296,67.03988698010743,1,Tapioca
44.79858002726099,0.21233513722332545,22.584897151196373,57.29956323870978,1,Tobacco
34.03138333757665,0.16251282638834166,26.85580596237469,62.289362665819745,1,Turmeric
41.528261922757395,0.08755967210976526,25.01929172414588,57.29724439915436,1,Arecanut
44.14494583817245,0.14140043023452212,24.46620644086639,73.49554547685159,1,Arhar/Tur
40.775127971105306,0.09905928956395674,26.106871608067664,53.470752431845725,1,Banana
50.0,0.012948683740503864,23.448456337618516,76.67306838618526,1,Cotton(Lint)
40.16024869079142,0.8377037134219515,22.983453487156822,74.42745341055338,1,Dry Chillies
43.50663747505662,0.9050971722921156,19.025060913398345,58.2750600144666,1,Ginger
45.44205779821712,0.8093754067776396,30.69289762167367,61.95074188035526,1,Gram
49.87373420927793,0.6781368211475839,27.50627522830038,59.7839945345896,1,Jute
40.14194333866166,0.6694331699634696,25.707720279411394,68.14992429608796,1,Linseed
48.92483677809488,-0.11473444478923253,24.235545292045668,75.3411331466977,1,Maize
45.03175302201103,-0.4731964842016608,18.328197523405123,73.6804223899345,1,Mesta
41.67867809401333,-0.6773100241517179,24.07158646884032,61.83033219606743,1,Mesta
46.562270664786496,-0.6574805575643713,27.934548212647872,74.18697529281924,1,Other  Rabi Pulses
45.66076802770053,-0.5502951665361852,28.539797391359883,73.57940663143384,1,Potato
42.96501656801056,-0.5702512631236908,27.737777362213627,63.61746678133806,1,Rapeseed &Mustard
45.17155614385757,-0.27918268258142664,26.443611252604807,64.93075046736729,1,Rice
43.69553881108874,0.0,29.507145275611045,76.28754337485589,1,Sesamum
45.38233892874918,0.0,25.141343861719054,72.74871667097199,1,Small Millets
47.239669789979715,0.0,28.92228271942633,73.96716355363924,1,Soyabean
50.0,0.0,24.991453758871856,83.92869475348598,1,Sugarcane
40.80886011116534,0.0,23.663432257640203,69.00677417802093,1,Sweet Potato
50.0,0.0,23.330271639908972,67.38432968833068,1,Tapioca
38.394947174506,0.0,23.173058308901012,74.9420366900046,1,Tobacco
44.485615228128594,0.0,27.782644017535283,79.5536808563114,1,Turmeric
46.98785614357146,0.0,24.033564639413814,60.52372545691404,1,Wheat
45.94564414133679,0.0,23.257216745362843,63.522108063895416,1,Arecanut
42.8915918320212,0.0,27.928848646969268,57.542612035348114,1,Arhar/Tur
44.29574242787971,0.0,26.897140175870735,67.50941808304437,1,Bajra
43.328365233926796,0.0,28.594403439009874,71.51063978858814,1,Barley
43.004210146240986,0.0,27.39092139574454,58.052866537064745,1,Cardamom
47.87446939333712,0.0,24.005841273800947,73.3009983758769,1,Castor Seed
46.19281998342073,0.0,26.223532053211663,61.68100120535306,1,Coconut
42.6555213247088,0.0,26.354661837530234,61.08456983661598,1,Cotton(Lint)
48.004214918126365,0.0,23.561756784244658,73.2727576865164,1,Dry Chillies
46.03394172557798,0.0,23.065736529285733,60.423080559001946,1,Ginger
47.73592443461145,0.0,24.199444580101307,54.724391768899444,1,Gram
47.11177015770682,0.0,31.466736224981954,70.44462943402478,1,Groundnut
42.19218003768257,0.0,24.916136852860966,64.03575156797626,1,Horse-Gram
43.10416811938349,0.0,29.317239707112183,73.77149737411474,1,Jowar
47.15317370408254,0.0,24.7665912361269,71.09867836113541,1,Jute
47.050814825444185,0.0,28.39715434423661,52.19996543066319,1,Khesari
44.92295512976989,4.480919162905211,28.433668161744933,74.63158604633271,1,Linseed
45.37334874763424,3.5389144696433945,28.5676550016444,78.90887597621801,1,Maize
49.29096399319479,2.824754399282796,27.057224557032136,72.56745012542083,1,Masoor
42.99243141977162,2.2483224401437973,29.70369706000292,72.86218808664866,1,Mesta
46.850518973977316,1.8426124476569439,27.03188850231753,63.186687542244506,1,Moong(Green Gram)
44.314238792450425,-3.086926347150105,30.602748357219514,61.50991092685282,1,Moong(Green Gram)
44.25779544693995,-2.223368408153834,21.687606642723775,66.55539780932568,1,Moong(Green Gram)
48.712897499041695,-1.5446483850466297,26.95147390559239,71.73501768766549,1,Niger Seed
47.79220285043328,-1.055001435769567,26.77773457911013,71.55072461954302,1,Other Kharif Pulses
47.746731237060494,-0.6611773386868314,23.51532516922191,61.794807368751016,1,Peas & Beans (Pulses)
49.22184432799309,-0.14516424791482851,27.57006860673537,61.05258733067116,1,Potato
45.06315934936442,-0.14178663628065413,22.034849455661856,54.08995394882132,1,Ragi
47.09620262612362,-0.12617605561460632,24.27041719856758,69.73637543447731,1,Rapeseed &Mustard
43.68974192390687,-0.1465764367808564,20.673541030757516,62.14624580441336,1,Rice
45.20766027186682,-0.11473444478923289,30.188467571834973,62.79592322660024,1,Rice
42.09022360095529,-0.47319648420166116,25.400732621778698,77.6505077901938,1,Rice
45.32814231438497,-0.07443727480921813,31.815221454758696,69.38105924284197,1,Safflower
47.012522129607504,-0.06257117672674672,28.167448855820822,67.36407837361959,1,Sannhamp
42.170114160576325,0.03266440350677691,27.21841594572043,71.07822683807103,1,Sesamum
50.0,-0.055047771199501216,24.45216376294961,75.40091829452848,1,Small Millets
41.59553333064418,0.23602080934276293,23.2215898965644,53.157736625633106,1,Small Millets
40.89148361958822,-0.08766925741831022,27.418660951200103,60.85879406584634,1,Soyabean
48.901776835769056,-0.1356946911529877,25.82873940912591,63.30044258280993,1,Sugarcane
47.678381819461386,-0.2520785478939169,22.43818946408002,57.8371433417587,1,Sunflower
47.103793339065895,-0.9229703002494126,21.96323909450674,63.05820025974336,1,Turmeric
47.08982283979268,0.12899952372376297,23.455995498318835,53.6434828261174,1,Urad
44.94930187437761,-0.910220066162759,30.890084491240366,71.75166589167073,1,Urad
41.73902140118386,-1.18182471205424,31.939299542437244,61.21112917578341,1,Wheat
45.20810099707719,-1.3481110274392314,26.588233078185002,66.47128710841004,1,Arecanut
42.704140202275525,-0.33210675059443406,26.438339954718636,65.37565218846478,1,Arhar/Tur
48.271568953112585,-1.3968998273994115,25.14052822246942,69.08110409759617,1,Banana
44.50131709393984,-0.5758153957678069,23.54076632959273,46.98278260729036,1,Castor Seed
42.19372769630738,0.028534809119984406,29.7178466455663,68.29657186905072,1,Coconut
43.9115613155118,0.25917526548906444,31.050785044600936,62.9859367216593,1,Cotton(Lint)
46.38759880010408,-0.13371391515617725,23.65059596584012,67.97882355219727,1,Dry Chillies
43.091184119168574,0.09860578699776523,25.818452958160094,56.36472230905922,1,Gram
